,Gender,Birthplace,Occupation,continent,industry,count,educationLevel
315442,Male,Austria,Bookkeeper,Europe,paperworker,1,read & write
235124,Male,Italy,Tailor,Europe,Proprietor,1,read & write
1018099,Male,Ireland,Porter,Europe,servant,1,read & write
607189,Male,Austria,Operator,Europe,workers,1,read & write
112256,Male,Russia,Presser,Europe,workers,1,read & write
745640,Male,Italy,Helper,Europe,Helper,1,read & write
309107,Male,Russia,Painter,Europe,artist,1,read & write
1031426,Female,Austria,Cigar Maker,Europe,Proprietor,1,read & write
165867,Male,Romania,Proprietor,Europe,Proprietor,1,read & write
629799,Male,Russia,Salesman,Europe,servant,1,read & write
307711,Male,Russia,Clerk,Europe,paperworker,1,read & write
1128232,Male,Sweden,Laborer,Europe,workers,1,read & write
1102507,Male,Scotland,Laborer,Europe,workers,1,read & write
568590,Male,Italy,Laborer,Europe,workers,1,read & write
200305,Male,Ireland,Driver,Europe,servant,1,read & write
99413,Male,Russia,Salesman,Europe,servant,1,read & write
1253574,Female,Ireland,Servant,Europe,servant,1,read & write
775135,Male,Hungary,Tailor,Europe,Proprietor,1,read & write
1249534,Female,Germany,Servant,Europe,servant,1,read & write
60514,Male,Russia,Tailor,Europe,Proprietor,1,read & write
1007820,Male,Ireland,Laborer,Europe,workers,1,read & write
321793,Male,Russia,Tailor,Europe,Proprietor,1,read & write
517579,Male,Hungary,Laborer,Europe,workers,1,read & write
578717,Male,Italy,Laborer,Europe,workers,1,illiterate
812420,Female,Romania,Finisher,Europe,workers,1,illiterate
427173,Male,Austria,Waiter,Europe,servant,1,illiterate
142617,Male,Russia,Tailor,Europe,Proprietor,1,read & write
713658,Male,Italy,Tailor,Europe,Proprietor,1,read & write
414160,Male,Austria,Presser,Europe,workers,1,only read
511911,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
796495,Male,Germany,Machinist,Europe,engineer,1,read & write
678642,Male,Italy,Laborer,Europe,workers,1,read & write
115077,Male,Russia,Peddler,Europe,Proprietor,1,read & write
836871,Male,Austria,Salesman,Europe,servant,1,read & write
1218675,Male,Ireland,Laborer,Europe,workers,1,read & write
310290,Male,England,Waiter,Europe,servant,1,read & write
392805,Male,Austria,Presser,Europe,workers,1,illiterate
776368,Female,Italy,Operator,Europe,workers,1,read & write
389204,Female,Austria,Dressmaker,Europe,Proprietor,1,read & write
422553,Female,Russia,Finisher,Europe,workers,1,read & write
792922,Male,Austria,Painter,Europe,artist,1,read & write
1024749,Male,Germany,Waiter,Europe,servant,1,read & write
117369,Male,Russia,Waiter,Europe,servant,1,read & write
678905,Male,Scotland,Bookkeeper,Europe,paperworker,1,read & write
792369,Male,Germany,Baker,Europe,Proprietor,1,read & write
653193,Female,Italy,Operator,Europe,workers,1,read & write
769562,Male,Italy,Clerk,Europe,paperworker,1,read & write
474472,Male,Ireland,Laborer,Europe,workers,1,read & write
1191594,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
190373,Male,Ireland,Clerk,Europe,paperworker,1,read & write
12075,Male,Ireland,Clerk,Europe,paperworker,1,read & write
130179,Male,Italy,Carpenter,Europe,Proprietor,1,read & write
365285,Female,Austria,Operator,Europe,workers,1,illiterate
448516,Male,Hungary,Clerk,Europe,paperworker,1,read & write
1105810,Male,Italy,Baker,Europe,Proprietor,1,read & write
989280,Female,Ireland,Servant,Europe,servant,1,read & write
123944,Female,Russia,Operator,Europe,workers,1,read & write
1031311,Male,Germany,Bookkeeper,Europe,paperworker,1,read & write
1005571,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
1196044,Male,Ireland,Machinist,Europe,engineer,1,read & write
703162,Male,Italy,Tailor,Europe,Proprietor,1,read & write
94537,Male,Italy,Laborer,Europe,workers,1,illiterate
932114,Male,Hungary,Cook,Europe,workers,1,read & write
106779,Male,Russia,Waiter,Europe,servant,1,read & write
1137357,Male,Germany,Baker,Europe,Proprietor,1,read & write
619678,Male,Russia,Proprietor,Europe,Proprietor,1,read & write
612759,Male,Russia,Tailor,Europe,Proprietor,1,read & write
787482,Male,Hungary,Clerk,Europe,paperworker,1,read & write
365343,Male,Austria,Tailor,Europe,Proprietor,1,read & write
65311,Female,Austria,Cook,Europe,workers,1,read & write
129861,Male,Italy,Laborer,Europe,workers,1,illiterate
443320,Male,Russia,Operator,Europe,workers,1,read & write
90174,Male,Russia,Cutter,Europe,workers,1,read & write
615664,Male,Russia,Peddler,Europe,Proprietor,1,read & write
18823,Female,Italy,Operator,Europe,workers,1,read & write
520958,Male,Italy,Tailor,Europe,Proprietor,1,read & write
529672,Male,Italy,Laborer,Europe,workers,1,illiterate
407452,Female,Austria,Operator,Europe,workers,1,read & write
710312,Male,Ireland,Laborer,Europe,workers,1,read & write
309718,Male,Germany,Cook,Europe,workers,1,read & write
234924,Male,Italy,Butcher,Europe,Proprietor,1,read & write
78596,Male,Russia,Operator,Europe,workers,1,read & write
816697,Male,Russia,Presser,Europe,workers,1,read & write
908513,Male,Russia,Clerk,Europe,paperworker,1,read & write
1080912,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
124011,Female,Russia,Operator,Europe,workers,1,read & write
581313,Male,Italy,Laborer,Europe,workers,1,read & write
1144553,Male,Italy,Barber,Europe,Proprietor,1,illiterate
237633,Female,Italy,Dressmaker,Europe,Proprietor,1,
1266659,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
739142,Male,Ireland,Helper,Europe,Helper,1,read & write
793672,Male,Russia,Laborer,Europe,workers,1,read & write
643648,Female,Austria,Operator,Europe,workers,1,read & write
265756,Male,Russia,Clerk,Europe,paperworker,1,read & write
362645,Male,Hungary,Tailor,Europe,Proprietor,1,read & write
605932,Male,Austria,Proprietor,Europe,Proprietor,1,read & write
312822,Male,Romania,Bookkeeper,Europe,paperworker,1,read & write
828279,Male,Italy,Laborer,Europe,workers,1,illiterate
901719,Female,Russia,Servant,Europe,servant,1,read & write
755786,Male,Ireland,Driver,Europe,servant,1,read & write
555101,Male,Italy,Barber,Europe,Proprietor,1,illiterate
734454,Female,Ireland,Bookkeeper,Europe,paperworker,1,read & write
950994,Male,Germany,Butcher,Europe,Proprietor,1,read & write
445568,Female,Russia,Operator,Europe,workers,1,read & write
791674,Male,Russia,Laborer,Europe,workers,1,read & write
1142551,Male,Italy,Waiter,Europe,servant,1,read & write
916061,Female,Russia,Servant,Europe,servant,1,illiterate
75075,Female,Russia,Bookkeeper,Europe,paperworker,1,read & write
345317,Male,Russia,Tailor,Europe,Proprietor,1,read & write
779504,Male,Italy,Dressmaker,Europe,Proprietor,1,read & write
723730,Male,Germany,Helper,Europe,Helper,1,read & write
402677,Male,Russia,Tailor,Europe,Proprietor,1,read & write
683716,Female,Italy,Dressmaker,Europe,Proprietor,1,only read
660510,Female,Italy,Tailor,Europe,Proprietor,1,read & write
684340,Male,Hungary,Waiter,Europe,servant,1,read & write
262628,Male,Austria,Cutter,Europe,workers,1,read & write
186775,Male,Italy,Operator,Europe,workers,1,read & write
471881,Male,Russia,Tailor,Europe,Proprietor,1,read & write
1261333,Male,Germany,Clerk,Europe,paperworker,1,read & write
1146594,Male,Ireland,Operator,Europe,workers,1,read & write
410977,Male,Austria,Carpenter,Europe,Proprietor,1,illiterate
366859,Male,Germany,Driver,Europe,servant,1,read & write
661460,Male,Italy,Porter,Europe,servant,1,read & write
246762,Male,Ireland,Waiter,Europe,servant,1,read & write
227439,Male,Italy,Painter,Europe,artist,1,read & write
605031,Male,Russia,Presser,Europe,workers,1,read & write
37602,Male,Ireland,Laborer,Europe,workers,1,read & write
724269,Male,Germany,Driver,Europe,servant,1,read & write
85183,Female,Russia,Helper,Europe,Helper,1,read & write
930128,Male,Italy,Laborer,Europe,workers,1,illiterate
834113,Female,Austria,Presser,Europe,workers,1,read & write
627407,Male,Russia,Operator,Europe,workers,1,read & write
1048514,Male,Austria,Tailor,Europe,Proprietor,1,read & write
1233826,Female,Germany,Servant,Europe,servant,1,read & write
125360,Male,Russia,Cutter,Europe,workers,1,read & write
277381,Male,Russia,Carpenter,Europe,Proprietor,1,read & write
1218472,Male,Ireland,Bartender,Europe,servant,1,read & write
395871,Female,Russia,Dressmaker,Europe,Proprietor,1,illiterate
836300,Male,Russia,Tailor,Europe,Proprietor,1,read & write
702148,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
193029,Male,Ireland,Laborer,Europe,workers,1,read & write
1073328,Male,Germany,Waiter,Europe,servant,1,read & write
1263261,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
679091,Female,Italy,Housework,Europe,servant,1,illiterate
662841,Male,Italy,Laborer,Europe,workers,1,illiterate
864357,Male,Russia,Operator,Europe,workers,1,read & write
552187,Male,Italy,Baker,Europe,Proprietor,1,
1109226,Male,Ireland,Salesman,Europe,servant,1,read & write
671608,Male,Italy,Barber,Europe,Proprietor,1,read & write
862779,Male,Austria,Cutter,Europe,workers,1,read & write
167172,Male,Italy,Proprietor,Europe,Proprietor,1,read & write
1271518,Female,Germany,Cook,Europe,workers,1,read & write
454504,Male,Hungary,Butcher,Europe,Proprietor,1,read & write
557228,Male,Italy,Laborer,Europe,workers,1,read & write
297487,Female,Italy,Finisher,Europe,workers,1,illiterate
164365,Female,Italy,Housework,Europe,servant,1,illiterate
810158,Male,Germany,Bartender,Europe,servant,1,read & write
1072187,Male,Hungary,Carpenter,Europe,Proprietor,1,read & write
72585,Male,Russia,Presser,Europe,workers,1,read & write
1126865,Female,Ireland,Packer,Europe,workers,1,read & write
28972,Male,Ireland,Bartender,Europe,servant,1,read & write
390238,Male,Austria,Presser,Europe,workers,1,
301776,Male,Russia,Tailor,Europe,Proprietor,1,read & write
587934,Male,Italy,Laborer,Europe,workers,1,illiterate
644687,Male,Russia,Presser,Europe,workers,1,illiterate
308569,Male,Turkey,Operator,Europe,workers,1,read & write
679814,Male,Italy,Barber,Europe,Proprietor,1,read & write
289116,Female,Ireland,Cook,Europe,workers,1,read & write
889952,Female,Austria,Housework,Europe,servant,1,read & write
76896,Female,Russia,Cook,Europe,workers,1,only read
912890,Male,Germany,Bartender,Europe,servant,1,read & write
1155751,Female,Russia,Servant,Europe,servant,1,illiterate
973181,Male,Russia,Operator,Europe,workers,1,read & write
194621,Male,Switzerland,Porter,Europe,servant,1,read & write
346910,Male,Austria,Driver,Europe,servant,1,
422951,Male,Italy,Laborer,Europe,workers,1,read & write
7599,Female,Turkey,Dressmaker,Europe,Proprietor,1,illiterate
924001,Male,Austria,Clerk,Europe,paperworker,1,only read
16853,Male,Italy,Porter,Europe,servant,1,read & write
1005957,Male,Italy,Driver,Europe,servant,1,read & write
541961,Male,Italy,Laborer,Europe,workers,1,read & write
1259376,Female,Germany,Servant,Europe,servant,1,read & write
419047,Male,Russia,Cutter,Europe,workers,1,read & write
345120,Male,Russia,Tailor,Europe,Proprietor,1,read & write
333588,Male,Russia,Finisher,Europe,workers,1,read & write
805969,Female,Ireland,Stenographer,Europe,paperworker,1,read & write
815193,Male,Austria,Barber,Europe,Proprietor,1,read & write
72222,Female,Russia,Operator,Europe,workers,1,read & write
333856,Male,Austria,Operator,Europe,workers,1,illiterate
723995,Male,Germany,Laborer,Europe,workers,1,read & write
866138,Male,Russia,Tailor,Europe,Proprietor,1,read & write
549209,Male,Romania,Tailor,Europe,Proprietor,1,read & write
289133,Female,Russia,Operator,Europe,workers,1,read & write
697839,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
824787,Male,Romania,Peddler,Europe,Proprietor,1,read & write
351135,Male,Russia,Tailor,Europe,Proprietor,1,read & write
137832,Male,Russia,Carpenter,Europe,Proprietor,1,read & write
364899,Male,Austria,Peddler,Europe,Proprietor,1,read & write
240049,Female,Germany,Servant,Europe,servant,1,read & write
377850,Male,Austria,Cutter,Europe,workers,1,read & write
699707,Female,Italy,Operator,Europe,workers,1,read & write
333806,Male,Russia,Presser,Europe,workers,1,read & write
654760,Male,Ireland,Laborer,Europe,workers,1,read & write
903432,Female,Russia,Operator,Europe,workers,1,read & write
51559,Female,Italy,Bookkeeper,Europe,paperworker,1,read & write
1000704,Male,Germany,Porter,Europe,servant,1,read & write
634725,Female,Russia,Bookkeeper,Europe,paperworker,1,read & write
414914,Male,Russia,Tailor,Europe,Proprietor,1,read & write
380138,Male,Russia,Cigar Maker,Europe,Proprietor,1,read & write
1137663,Male,Italy,Tailor,Europe,Proprietor,1,read & write
1142479,Female,Scotland,Stenographer,Europe,paperworker,1,read & write
320639,Male,Russia,Salesman,Europe,servant,1,read & write
863974,Male,Austria,Operator,Europe,workers,1,read & write
875018,Male,Russia,Tailor,Europe,Proprietor,1,illiterate
599328,Female,Austria,Packer,Europe,workers,1,read & write
996091,Male,Italy,Laborer,Europe,workers,1,read & write
822195,Male,Austria,Presser,Europe,workers,1,read & write
442564,Male,Austria,Bartender,Europe,servant,1,read & write
11376,Male,Greece,Bartender,Europe,servant,1,read & write
664010,Female,Italy,Finisher,Europe,workers,1,read & write
260391,Male,Russia,Operator,Europe,workers,1,read & write
596170,Male,Austria,Presser,Europe,workers,1,read & write
530742,Male,Italy,Laborer,Europe,workers,1,read & write
190494,Male,Ireland,Clerk,Europe,paperworker,1,read & write
1238717,Female,Ireland,Servant,Europe,servant,1,read & write
437689,Male,Austria,Painter,Europe,artist,1,read & write
192042,Female,Ireland,Housework,Europe,servant,1,read & write
786650,Male,Germany,Salesman,Europe,servant,1,read & write
1186827,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
292190,Male,Romania,Painter,Europe,artist,1,read & write
958936,Male,Ireland,Porter,Europe,servant,1,read & write
712737,Male,Italy,Barber,Europe,Proprietor,1,read & write
350791,Male,Russia,Tailor,Europe,Proprietor,1,read & write
782372,Male,Russia,Clerk,Europe,paperworker,1,read & write
624872,Female,Romania,Dressmaker,Europe,Proprietor,1,illiterate
322309,Male,Russia,Presser,Europe,workers,1,illiterate
290695,Male,Russia,Peddler,Europe,Proprietor,1,
297561,Male,Russia,Tailor,Europe,Proprietor,1,illiterate
1137024,Male,England,Salesman,Europe,servant,1,read & write
864401,Female,Austria,Operator,Europe,workers,1,read & write
676735,Male,Italy,Bartender,Europe,servant,1,read & write
1217292,Male,Scotland,Clerk,Europe,paperworker,1,read & write
303136,Male,Romania,Salesman,Europe,servant,1,read & write
295484,Female,Russia,Laborer,Europe,workers,1,read & write
824499,Female,Austria,Finisher,Europe,workers,1,illiterate
999003,Male,Ireland,Porter,Europe,servant,1,read & write
686689,Male,Italy,Peddler,Europe,Proprietor,1,illiterate
115984,Female,Russia,Dressmaker,Europe,Proprietor,1,read & write
108810,Male,Russia,Presser,Europe,workers,1,read & write
1203894,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
774016,Male,Russia,Tailor,Europe,Proprietor,1,read & write
1172048,Male,Germany,Salesman,Europe,servant,1,read & write
829945,Male,Italy,Peddler,Europe,Proprietor,1,illiterate
119454,Male,Russia,Tailor,Europe,Proprietor,1,read & write
809439,Female,Russia,Laborer,Europe,workers,1,read & write
12417,Male,Germany,Cook,Europe,workers,1,read & write
69255,Male,Russia,Clerk,Europe,paperworker,1,read & write
402058,Female,Austria,Stenographer,Europe,paperworker,1,read & write
701511,Male,Italy,Laborer,Europe,workers,1,read & write
749232,Female,Ireland,Clerk,Europe,paperworker,1,read & write
569574,Female,Italy,Operator,Europe,workers,1,read & write
441383,Male,Austria,Peddler,Europe,Proprietor,1,read & write
931801,Male,Russia,Operator,Europe,workers,1,read & write
346823,Male,Austria,Tailor,Europe,Proprietor,1,read & write
403404,Male,Russia,Tailor,Europe,Proprietor,1,read & write
813471,Male,Austria,Presser,Europe,workers,1,read & write
1199881,Male,Ireland,Driver,Europe,servant,1,read & write
782979,Male,England,Clerk,Europe,paperworker,1,read & write
550838,Male,Russia,Peddler,Europe,Proprietor,1,only read
856644,Male,Austria,Driver,Europe,servant,1,read & write
4518,Male,Ireland,Porter,Europe,servant,1,read & write
421794,Female,Russia,Operator,Europe,workers,1,read & write
915262,Male,Hungary,Clerk,Europe,paperworker,1,read & write
734979,Male,Ireland,Machinist,Europe,engineer,1,read & write
762610,Male,Germany,Cutter,Europe,workers,1,read & write
562889,Male,Russia,Carpenter,Europe,Proprietor,1,read & write
823907,Male,Italy,Laborer,Europe,workers,1,read & write
409287,Male,Austria,Salesman,Europe,servant,1,read & write
866029,Male,Russia,Cook,Europe,workers,1,illiterate
551211,Male,Ireland,Laborer,Europe,workers,1,read & write
149335,Female,Russia,Finisher,Europe,workers,1,illiterate
1160340,Male,Germany,Butcher,Europe,Proprietor,1,read & write
1196683,Male,Germany,Porter,Europe,servant,1,read & write
407911,Male,Austria,Salesman,Europe,servant,1,read & write
677195,Male,Italy,Baker,Europe,Proprietor,1,illiterate
171422,Male,Italy,Tailor,Europe,Proprietor,1,illiterate
1100777,Male,Italy,Cook,Europe,workers,1,read & write
51926,Male,Italy,Baker,Europe,Proprietor,1,read & write
406135,Male,Austria,Porter,Europe,servant,1,read & write
